bootstrap_draw,E,A,B,alpha,beta
301,1.6898010900500708,0.35397254669867034,1.2403483961694683,0.3399860305784772,0.27988380552931186
302,1.689704956335775,0.35399472799041043,1.2403612440629108,0.3399598144201557,0.27983737327488756
303,1.6898533939422464,0.3539976838451795,1.2402079073095285,0.33997109069600745,0.27990658231004373
304,1.6898550297457762,0.3539553947718081,1.24030095443805,0.33999933651953357,0.2799070557827333
305,1.6898173671073966,0.3539579784070606,1.2402498861290485,0.34000151146262214,0.27986983875045207
306,1.68977253555055,0.35404673145120996,1.2402390801666017,0.3399241213850042,0.279888328519081
307,1.6897150620445327,0.3540198487991679,1.2403500768403524,0.3399516146478639,0.27985373814879216
308,1.6897289109353402,0.35394444570045547,1.2403690678084118,0.340005908500708,0.27982503819002513
309,1.689735692424056,0.35408437996051867,1.2402479956208836,0.3398894691882962,0.2798909215368532
310,1.6898341736993694,0.3539720908078074,1.240335256613607,0.33998413806692607,0.2799047085296391
311,1.6899247030221212,0.3539299058208721,1.2402173364246194,0.34001580543893334,0.27991947093802644
312,1.6898192271245074,0.3539337945250684,1.2403361600909995,0.3400176681767312,0.27986978613463764
313,1.689831332751305,0.3539673116786079,1.2402017033098796,0.33999132781018254,0.2798724460516719
314,1.6897942775574197,0.3539810007718775,1.240352584325205,0.339985008451282,0.279884922635254
315,1.6898667774431204,0.35394843372044094,1.240304426176021,0.33998339032917185,0.2799042025079155
316,1.689835714824873,0.3539442678859225,1.2403041506532326,0.34000329067297363,0.27988463273501196
317,1.689888980123878,0.35396675576995756,1.2402113145674136,0.33998662447645545,0.2799131214601952
318,1.6897849672450616,0.3539965832990774,1.2402992305135807,0.33996057727041457,0.2798757200458841
319,1.6897703118661214,0.35400138332347,1.2403139658363111,0.33996232946417676,0.27987374368939844
320,1.6898622971032873,0.35397784400543914,1.2402106040910332,0.33999177793083557,0.27990532519570155
321,1.6898327564309785,0.3540144727420658,1.2403099985108026,0.33994061769358247,0.2799213145820264
322,1.6897036528830085,0.3540176083697741,1.2403361475689338,0.339953005673803,0.27984324139770617
323,1.689798710441188,0.3540433923651715,1.240239150754122,0.33992553407225023,0.27990088086682874
324,1.6898131267242897,0.3539570084070631,1.240356003689125,0.3399834652445302,0.2798795924255486
325,1.6897491797193718,0.3539818618033388,1.240365590292264,0.33997995800353925,0.2798578570663204
326,1.6897574609238653,0.354029882640124,1.2403522907900255,0.33992139095698826,0.2798893560541371
327,1.6898427706513972,0.3539475936541477,1.2403255598788332,0.34000257601776696,0.27989091748496087
328,1.6898133599806158,0.3539617179547749,1.240259302557426,0.3399878287187044,0.2798684312915226
329,1.6897372264998656,0.3540550254208778,1.240278777803444,0.3399204519170864,0.2798758698490269
330,1.6897063154828422,0.354031638600085,1.2403166713570064,0.33994208753579025,0.27985184681223896
331,1.6897598477089872,0.354010530672031,1.2402883881075717,0.339957987837332,0.2798640050403699
332,1.6899269854043097,0.3539326326626691,1.2402242662288883,0.3400121632304845,0.2799217499932803
333,1.689777517023017,0.3539852903933763,1.2403288661137262,0.33997376679619856,0.2798708208190204
334,1.6898589818036311,0.35395903951144136,1.2402366473547208,0.3399921335688384,0.27989482568052804
335,1.6898105401687338,0.3540052650581545,1.240292720571112,0.3399544627770701,0.27989984393415274
336,1.689882075291008,0.35392106705362353,1.2402847503857959,0.34001395322022554,0.27989840934120075
337,1.6898873322776602,0.3539582983541461,1.2402619526495502,0.3399940762637746,0.27991395068530817
338,1.6897579159691798,0.3540014506250882,1.2403608929692125,0.33996024592636515,0.2798717180771556
339,1.68976323505727,0.3540044837492029,1.240316036533164,0.33995221623430566,0.27987218620252735
340,1.6897180683718112,0.3539907437353217,1.2404212299373167,0.33996561132661657,0.2798522595545202
341,1.6897622876692926,0.35400144562888586,1.240305339653535,0.339971242046282,0.27987001305314885
342,1.6897482209500128,0.35397668906367724,1.240336077649741,0.3399818335167197,0.27985029117154375
343,1.6897785802627951,0.3539717978221613,1.240319548172694,0.3399841799684787,0.2798664805967536
344,1.689735498676764,0.3540465883576775,1.2402682957710474,0.33991940898698453,0.27987206222396416
345,1.689821995545798,0.353970351545524,1.240260235609237,0.33998181660969545,0.2798820074121377
346,1.68996070186181,0.353910812865015,1.2401919704479742,0.34002545172966464,0.2799273023187741
347,1.6897203504345608,0.3540318325216028,1.2403787106269208,0.33994073530028884,0.2798721461317214
348,1.6897251146912262,0.35398329588667654,1.2403895237083138,0.3399809602300617,0.2798449801395471
349,1.6898016267457656,0.35404399176375834,1.2401833902622843,0.3399223855918241,0.2798946732187121
350,1.6899118228688825,0.3539591492664782,1.2401623845350624,0.3399901075752266,0.27991846252952685
351,1.6897787969359312,0.3540198064408603,1.2403135299496717,0.33994782652342614,0.2798897402014529
352,1.689892906889511,0.35394267846464783,1.2402451644356507,0.34000653096104855,0.27991031331179644
353,1.6897918498227846,0.35399568139519716,1.2402277206264638,0.3399624533184131,0.27987069454386354
354,1.68988231180275,0.3539799803742889,1.2402051676691532,0.3399711448851301,0.27991746585033933
355,1.6897834902172446,0.3539474968067138,1.2404024560554756,0.34000178829051486,0.27986568743410867
356,1.6897730655908119,0.35394936735469446,1.240358335481957,0.3399956652370846,0.2798515131320425
357,1.689899309202619,0.3539646233960949,1.2402629688997884,0.33999107499533093,0.2799313278845123
358,1.6898027664857367,0.3539811323878057,1.2402618324349381,0.3399730668620361,0.27987517060154177
359,1.689765736767071,0.35395735665333905,1.2403323408127402,0.3399874388386932,0.2798445356012157
360,1.6897378412346928,0.35402936416171543,1.240322900002992,0.339942804713082,0.2798699814735024
361,1.6896845145839852,0.3540322351522946,1.240468350590275,0.3399282975280392,0.27986064245504555
362,1.6897448468326388,0.3539662311291732,1.2403342359321239,0.33997880029691446,0.2798420691149978
363,1.689807239268439,0.3540474302502672,1.2402272769694067,0.3399200247051505,0.27991038875168955
364,1.6897462791546098,0.3539175445498487,1.2404335211432471,0.3400253531274317,0.27982896780465666
365,1.6898071309658769,0.3540095567063685,1.240304795403252,0.33995332333949313,0.2799014426652079
366,1.6897615334487621,0.353957924112209,1.2403937338020519,0.33999466012114204,0.27985557853265147
367,1.6898863012355325,0.35392907261507606,1.2402845663015016,0.34001534021250884,0.2799046678614426
368,1.689766530788349,0.3540162100399524,1.2403218343676048,0.33994690628869656,0.2798817858975759
369,1.6897473271915069,0.3539579069001791,1.2404027104253557,0.339990567072134,0.27984405420039915
370,1.689822632619509,0.3539759912866173,1.2402941680846709,0.339980966909958,0.279886490246939
371,1.6898250493830682,0.3539561773040096,1.2403356573363136,0.3399994416250848,0.27988674273603525
372,1.6899224958760908,0.35393351804350603,1.2401324662314075,0.34001304518395964,0.2799050152073877
373,1.6898637822696179,0.35395116264521487,1.240288201350977,0.3399943210220373,0.2798993922391532
374,1.689800909047666,0.3540224335719564,1.2402834424320366,0.33993947367340815,0.27990166169155045
375,1.689796090304354,0.35397139264483096,1.2403332030251777,0.3399702542703399,0.27987382969371755
376,1.6897402780618505,0.3540542352893996,1.2402547409773137,0.33992281493882986,0.27987483164893306
377,1.6898705166100039,0.353948264412476,1.2402374971569523,0.3400068972891369,0.2798970384694853
378,1.6898828570185684,0.3539115991720967,1.2403214630447466,0.34002186275452323,0.2798956046662688
379,1.6898530689686424,0.35398061221617266,1.2402638129699222,0.33997244031009916,0.2799067181451205
380,1.689768158023692,0.35399468908144704,1.2403812473440439,0.33997184798706254,0.27988361280325325
381,1.6898170566183377,0.35395602069966003,1.2403026233941177,0.33999402539893253,0.27987554737013925
382,1.6898555683005267,0.35392099121513376,1.2403300097394379,0.34002219750121976,0.2798849665621454
383,1.689793195534308,0.3539286803443791,1.2403517678555362,0.340021527385027,0.279852851328106
384,1.6897915800139438,0.35399626574561294,1.2402654561528734,0.33997016312110057,0.27987393632608387
385,1.6896654057707094,0.3539991211360483,1.24036354077618,0.3399563267744582,0.2798151724671863
386,1.689785711267548,0.35396601538043154,1.240333252908387,0.33998437996306197,0.2798698177568117
387,1.6897485290016692,0.35399933598038275,1.240369284613028,0.33996513567853814,0.2798684983764223
388,1.689710406834297,0.35404157570305195,1.2403085632074586,0.33993228813259974,0.27985674378708036
389,1.6899043506757458,0.3539447145583411,1.240246608815287,0.34000579312917323,0.27991265366108686
390,1.6897925032922543,0.35398020902358246,1.2403079449725951,0.33996858835098037,0.27987317630843495
391,1.6897859963815862,0.3540022313753824,1.240260998265017,0.3399577530671615,0.27987376492996835
392,1.6897979788547768,0.3540178206820812,1.2402703082612114,0.33995000887755006,0.27989447828549086
393,1.6898228664825465,0.35399535433785567,1.2402519894544628,0.33996515316127235,0.27989303821256595
394,1.6897947315973718,0.35399166587922654,1.240313139193157,0.33996569740821664,0.2798807152593181
395,1.6898064758947464,0.35399764495949465,1.2402876886543968,0.3399581519688338,0.27988889994454086
396,1.68976972018988,0.35396309533826,1.240367598558998,0.33999097185790195,0.2798620017931038
397,1.6898376732176266,0.35397229773840017,1.240295422953569,0.33997748971838343,0.2798975887847814
398,1.6897614263673764,0.353965634299235,1.240409884574488,0.33999599845086537,0.2798597739670152
399,1.6898523526191298,0.3540116344407691,1.2402491198392627,0.3399541980548234,0.27992235633525386
400,1.6897578991862667,0.35397953990230746,1.2403209539333935,0.33996746769348846,0.2798565275556756
401,1.6896728103600538,0.35401139884232086,1.2404012612645845,0.33995499850718724,0.2798307891361644
402,1.689774442171532,0.35399518102489663,1.240280204438985,0.33996738135841126,0.2798654426736783
403,1.68989822314709,0.3539076520439742,1.2402937226943411,0.3400285738764936,0.27990126250640546
404,1.689830680721921,0.3539579517709504,1.2402884663693403,0.3399896110297222,0.2798814388023828
405,1.6898727603193706,0.35401163084662535,1.2401561435253026,0.3399556671918881,0.2799179415767295
406,1.6898185379289117,0.35398506085680365,1.2403216301123696,0.33997514181544614,0.2798975890126025
407,1.6898811517613417,0.35395751669166386,1.24022321257352,0.3399838825266439,0.2799066077154193
408,1.689842706220613,0.35399269244358755,1.2402741730353464,0.33996886244800756,0.2799044381477563
409,1.689806433760652,0.35394421693095907,1.240301134444269,0.3400025476062325,0.27986555065050106
410,1.689939118021217,0.35391162710219204,1.240164032398465,0.3400264660351936,0.2799068907794222
411,1.6896735948388382,0.3540222809674984,1.2404289252545406,0.3399404683883398,0.27984042377756385
412,1.6898100105962375,0.35396710662210124,1.2403193529809993,0.3399898367748457,0.2798787523088697
413,1.6898363075943699,0.3539429613748253,1.2403303979385043,0.3400105167638283,0.2798886101461578
414,1.6897816076573682,0.3539882694284363,1.2403346979586265,0.3399690622405826,0.2798766949788692
415,1.689833650966717,0.3539428672300218,1.240336519447187,0.3399960470255961,0.2798874153724915
416,1.68969450649363,0.3540653482452721,1.2403832262453953,0.3399073240970138,0.2798693959391297
417,1.6898050912473461,0.35399482555019185,1.2402772767414783,0.33996804434919586,0.27988647947940837
418,1.689701110703603,0.3539935593404747,1.2404209363648053,0.33996562291047666,0.2798397670048052
419,1.6897311732131213,0.35401567216387114,1.24036271678789,0.3399400054271623,0.279870029627463
420,1.6896987338030793,0.35400868068133046,1.2403595996406453,0.33995614432697546,0.2798357907953254
421,1.6898324631438162,0.35393721755966523,1.2402665029176008,0.3400077931483886,0.2798656061282488
422,1.689899161649322,0.3539792754134762,1.2402431376099565,0.339987563293933,0.2799305469372829
423,1.6898072931871164,0.3540161730098858,1.2403022833445045,0.3399404056809906,0.2799032879934335
424,1.6898130483583733,0.3539127230880813,1.2403797465781277,0.3400262877276795,0.2798634910906932
425,1.6897987509225065,0.35402207604143193,1.240297910870784,0.33994757156344646,0.27989839017711465
426,1.6897503088570835,0.35400566199298567,1.240325342212144,0.33994895855185925,0.2798639086628199
427,1.6897936663619058,0.3539842961814805,1.2403187602966368,0.339970080172319,0.27988080296977513
428,1.6897774526744258,0.3539566938733417,1.2403369339655237,0.33999947993416285,0.27985637585886064
429,1.6896825586509359,0.35400129645708167,1.2403949732713067,0.339959700260907,0.27983180745124364
430,1.6897421245969702,0.3540542985509145,1.2403491555586579,0.3399081783050758,0.27988645799718415
431,1.689721294928469,0.35403811927072687,1.240314055582906,0.3399335761219232,0.2798654380907595
432,1.6898147290605867,0.35395043244107327,1.2403092473953943,0.3400007197922438,0.2798731222069758
433,1.6898381575097545,0.35400690311734223,1.240309730535357,0.3399472361146847,0.27991918692057594
434,1.6896874433379128,0.35404216367695396,1.240396640221237,0.3399345933098198,0.2798554341827121
435,1.6898239364540204,0.35396802150919765,1.240263153855822,0.3399841291466463,0.2798834229910074
436,1.689831417519354,0.3539499372566329,1.2403855581198493,0.3400110870049117,0.2798959228955675
437,1.6898079539818067,0.3539662677012122,1.2403561389399391,0.33998574985788715,0.27988586401713117
438,1.689807395931397,0.3539250690364082,1.240406624147536,0.3400185124806947,0.27987295279975194
439,1.6897337075194976,0.35397571364014346,1.2403615256623848,0.33999309161679453,0.279840852608061
440,1.6899023678510312,0.35392180814398394,1.2402320057978717,0.34001923372729054,0.2798990423343406
441,1.6897839475409948,0.3539606176273632,1.2402967987334022,0.33999261448668855,0.2798562652558506
442,1.6898277108890307,0.35396198405888185,1.2402343656077754,0.33998775380097773,0.27987390723614797
443,1.6897087327193916,0.3540534426952948,1.2403394763626021,0.33992247838377887,0.2798700026117721
444,1.68989073197019,0.3540025566589394,1.2401883364204322,0.33995799593756937,0.27992902046546525
445,1.6898537302941243,0.3539314054134497,1.2402838527499325,0.34001439955314144,0.27988545150422345
446,1.6898174838289866,0.3539534216505138,1.2402650653863683,0.340001860477364,0.2798730523422538
447,1.689798483854752,0.3540013747034125,1.2403386544770738,0.3399498505442532,0.27989522944706396
448,1.6896858296607034,0.3539941649941036,1.2403852845928096,0.33996520138536757,0.2798251849639613
449,1.6897136859083748,0.3540341704279284,1.2404098187187942,0.3399316120486886,0.2798692045358924
450,1.6898197540234956,0.3539814344861188,1.2402637927795717,0.33997761989773667,0.2798862889782873
451,1.6897951509785056,0.35399644173195355,1.2402217733605814,0.33996419058562455,0.2798682300908793
452,1.6897182163285165,0.35401648085208604,1.240290173259089,0.339942995706174,0.27984462260505455
453,1.6896754292165086,0.3539847172650238,1.2404565435304318,0.3399834533425839,0.27982588275839276
454,1.6897541479049636,0.3539607046280538,1.240362420014215,0.3399966506196203,0.2798490708638311
455,1.6897595913405483,0.3539657476907385,1.2403420580680515,0.3399973455330354,0.27984928816544247
456,1.6898210176117898,0.35392617495978734,1.2403541641065843,0.3400165828747685,0.2798715063300479
457,1.6898342287243107,0.3540331328341524,1.240258105697784,0.3399238547911135,0.27992387036288124
458,1.6897565148554279,0.35398340892822594,1.2403941390517421,0.3399651467499647,0.279866567809345
459,1.6898515382203343,0.3539573802829977,1.2402465233246702,0.3399972156853689,0.27989263969430955
460,1.6898238990575258,0.35395536713510495,1.2403079030293507,0.33999671356547795,0.2798826415092649
461,1.6897763950216977,0.3539570432311072,1.2403680161312285,0.3399956695644326,0.279865200610924
462,1.689829880753223,0.35398695307977257,1.2403264325582277,0.33996340376755174,0.27990574836606924
463,1.6898972331336972,0.35394152090534664,1.2402600975858966,0.3400141351101116,0.27991488340891335
464,1.6898840541798779,0.3539806097903095,1.2401436553917133,0.33998200776164544,0.2799091638871895
465,1.6897244735020773,0.35398719703935727,1.2403721045772476,0.3399708001488445,0.2798444350451574
466,1.689925144786216,0.35393639794201665,1.24019652616334,0.3400105772674105,0.2799158449162016
467,1.6898460219644844,0.35398942661511107,1.2402442156476439,0.3399584386259097,0.2799011408992657
468,1.6897498778517441,0.3539702968472588,1.2403665500199659,0.3399888698950395,0.2798559411830964
469,1.6897976056243251,0.3540039506601684,1.240304735696957,0.3399678657042007,0.279892085107113
470,1.6898531748508314,0.35395430523720905,1.2402880517606234,0.3399967946223432,0.2798998306996509
471,1.6899493031816928,0.353922188391225,1.2401814299254643,0.3400196377033815,0.2799245571893535
472,1.6898608439212623,0.35391455875335376,1.2402795252588847,0.34002082749323637,0.2798774230253838
473,1.6898659009290349,0.35393770865037294,1.240336391239388,0.34000194923992666,0.27990385331512074
474,1.689811603326288,0.3539982397845635,1.2402909218392173,0.3399698366953185,0.2798925001846177
475,1.6898116216625292,0.35399341781432053,1.2402721016359055,0.3399669806994554,0.27989022744928593
476,1.6897381596265917,0.3540018859725819,1.240261032343587,0.33994702808154836,0.27984650839147895
477,1.6897935162915898,0.35396491430402555,1.240382451503434,0.33998980147885666,0.27987908182667054
478,1.6896402228956455,0.3539750386994762,1.240479489845099,0.3399968183465538,0.27980120844191186
479,1.6897571391053487,0.3539846634942907,1.2403788497572013,0.3399744018984861,0.2798660706463068
480,1.6897493692742585,0.35401929706580715,1.2403173599663528,0.33994152431672736,0.2798764167464783
481,1.6897597446236385,0.35400865822420036,1.2402930265174772,0.33995610366217766,0.27986769979305487
482,1.6897522292824765,0.35399231360249145,1.2403449779648688,0.33997114544470325,0.2798619447133609
483,1.689886060032984,0.35394437993419503,1.2403103045417012,0.33999842696424054,0.2799180099466932
484,1.689826971153026,0.3539143382025973,1.2403369982881183,0.340019961619867,0.2798628253479924
485,1.689778626279954,0.35398605368786185,1.2402814272279503,0.33996591580056007,0.2798649280279185
486,1.6897605321617435,0.35402933448046114,1.240306244730846,0.33993493937020125,0.27987936569992605
487,1.6897219985197736,0.35401705094474795,1.2403320303456475,0.3399489737188398,0.2798555063164133
488,1.6897839205875484,0.353911269543587,1.2403652924419584,0.340032492536622,0.27984218499848895
489,1.6897211127528025,0.35401345406082063,1.2403558756946103,0.3399561370008875,0.27985874311561765
490,1.6898086439037987,0.3539693533261854,1.2403326148045186,0.33998199866514195,0.27988206400057936
491,1.6898040579725537,0.35399292001948546,1.2402886868759588,0.3399746102835202,0.2798893108326448
492,1.6898211217980321,0.35395606818531067,1.2402807538082836,0.33999434577643145,0.27987281340636166
493,1.689778292436181,0.35403840514452745,1.240246127773983,0.33992584313850394,0.27988851969002443
494,1.689765452366704,0.35400670913028937,1.2402708552526636,0.33995957005334776,0.2798648599325578
495,1.6897937691793725,0.3539808663844088,1.2402543222572162,0.33997864156711033,0.2798653928458063
496,1.689740592002396,0.35399384195651623,1.2403232026251418,0.3399672028696917,0.2798535260250174
497,1.6898002926807512,0.3540108141810971,1.2402272960890148,0.33995437281759244,0.2798830168128281
498,1.6896993548528647,0.35399419854952824,1.2403878922599294,0.3399718450494781,0.27983881678392075
499,1.6898042234749953,0.3539656839604391,1.2402578274459335,0.3399907524277521,0.2798664834414237
500,1.689788999054162,0.3539903674472865,1.240268310782756,0.3399773602892873,0.2798714216327275
501,1.6897756111500393,0.3539983759234986,1.2402820849292722,0.33996082296440067,0.27987477098594493
502,1.689788761388314,0.3539955749778486,1.2403073922294658,0.3399647946881746,0.27988022970437876
503,1.6897260060458281,0.3540294634764664,1.2403385339081405,0.3399352613964763,0.2798668583842365
504,1.6898014374655863,0.3540146261085329,1.2402022445622658,0.33995574411592777,0.27988296865613577
505,1.6897367846721194,0.35404790296014405,1.2403418111407118,0.3399188460884809,0.2798854943357896
506,1.689855440860648,0.35396594306489276,1.2402781491286672,0.3399819775100755,0.27990349217087607
507,1.6897037515654343,0.3540150880556019,1.240402723136391,0.33994411610989356,0.27985309722072466
508,1.6899367930928915,0.35394519420334547,1.2401905723717586,0.3399995010770491,0.27993002295536734
509,1.689844102908887,0.35395715913781006,1.2402653873537735,0.34000455870660545,0.279891256094229
510,1.68981925699119,0.35396326635201086,1.240294781903359,0.33999221049738887,0.27987873288704174
511,1.6898123469296435,0.35399554285933943,1.2403233287549134,0.33996481089604796,0.2799005479948179
512,1.689873973361583,0.3539251361744358,1.2403339382780592,0.34001859735169887,0.27990094541755034
513,1.6897827541087744,0.3539553374521791,1.240412962306184,0.34000987898952595,0.279873725289583
514,1.689815072421383,0.3540267461054762,1.2402395351169424,0.3399350938774013,0.27990826859080015
515,1.6898246640248316,0.35399853792617,1.2402826215124427,0.3399628359443962,0.27990106941028475
516,1.6897364075344277,0.3539874719859484,1.2403616963060946,0.3399629206793966,0.27985043338950355
517,1.6897686971894457,0.3540293905826848,1.2403529171968375,0.33993765929999925,0.27989317608013553
518,1.689872710246591,0.3539747689792441,1.2402173986128668,0.3399797721547851,0.27990698128104613
519,1.6898009158729452,0.35399657185393163,1.2403280423647112,0.3399674483866758,0.279891333373984
520,1.6898010507146137,0.35395343558488884,1.2403713402326786,0.33999986042009844,0.2798773566698313
521,1.6898133438834406,0.35398883284090243,1.2402648727141556,0.3399557028892461,0.27988284219120313
522,1.6898027021873256,0.3539435320260779,1.2402948097208144,0.3400052544707855,0.279855932186578
523,1.6898132147397893,0.3539647058489622,1.2401980694632493,0.339978548988172,0.2798624799039765
524,1.6898209417936583,0.3539662175086451,1.2402589174821999,0.33999467433997216,0.2798759723973503
525,1.6898995166541915,0.35394939350208227,1.2402654337688992,0.3400002372266168,0.2799196622073564
526,1.689855532935256,0.3539327362977144,1.2402943204518342,0.34001407335616557,0.27988655167936316
527,1.6897693233310578,0.3539727735136152,1.2403407444970123,0.33998486902438585,0.2798575611885563
528,1.6896621570398875,0.35398173870174465,1.2404366437344203,0.33998756146680476,0.27981073671867657
529,1.689751555455512,0.3539948018488701,1.2403999653262132,0.33996304233708385,0.2798746971124027
530,1.6897913234512358,0.3539385196804684,1.2403550902366216,0.3400144010765721,0.2798596968255511
531,1.6896931302105955,0.35402353915404583,1.2404457393067159,0.3399624883548619,0.2798574330818363
532,1.689725328127498,0.3539900433034833,1.240342620911493,0.33997428951601016,0.2798422619132482
533,1.6897974807974387,0.3539914753413253,1.2402925282800994,0.33997126373370246,0.2798783636652126
534,1.6898214789671915,0.3540118325566853,1.2402745345132724,0.3399440523181421,0.279903547996289
535,1.6897521871471635,0.35402485549143353,1.2403109830289452,0.3399498830855089,0.27987696560754977
536,1.6898332989300284,0.3539580351513244,1.2402619418060739,0.33999520035021435,0.27988113281286164
537,1.6898364683484122,0.35396827550804416,1.2402830585967293,0.33998312940121916,0.2798938100743664
538,1.6897658978188999,0.3540166250420299,1.240314025003831,0.33994763819755935,0.2798782535682463
539,1.689817262921802,0.3539953588135329,1.2402971864429373,0.33995566813675887,0.27989528156689286
540,1.6897395289344932,0.35394850456028437,1.240387467534562,0.33999796749713507,0.27983465547342407
541,1.6898205552775374,0.35396928051584997,1.2402609905954993,0.3399889710086304,0.2798774396972961
542,1.6897641734861697,0.3539775083756711,1.2403012894414194,0.33998435079575073,0.2798512863916714
543,1.6897123326149177,0.3540454120475132,1.2402907450782896,0.3399272109416503,0.27985159927586606
544,1.6897603650633297,0.35400345909329545,1.2403633382868242,0.33995755390347054,0.27987826268372507
545,1.6899251930559416,0.3539017910825254,1.240267764813299,0.34003872158194043,0.2799122259669914
546,1.6897679759478728,0.3540079862791294,1.2402432518006923,0.3399548815255661,0.2798646470549997
547,1.689768003411011,0.35397776835210387,1.2403640129178077,0.33997703923060907,0.27987041199385837
548,1.689845961813804,0.3539943950852229,1.2402554626031783,0.33996024825152815,0.27990705644100033
549,1.6898202177833321,0.35397193307050423,1.2402438086671075,0.33998575590993063,0.2798797282843761
550,1.689779139765384,0.35392752556454293,1.240422939622583,0.3400144510988909,0.2798522001270718
551,1.689799426431192,0.35393566026806783,1.2403686182940736,0.3400177805923555,0.27986363531986175
552,1.6898418390865615,0.353929082060504,1.2403605581992718,0.34001417882400453,0.27988653289590976
553,1.6897650943525002,0.3540376017063284,1.2402762426355833,0.3399315011809667,0.27988543227244717
554,1.6898355007396688,0.35397096059739386,1.2403339146341679,0.33998076891467505,0.2799037146307934
555,1.689878682323265,0.3539432920120538,1.240270946407241,0.34000421472634423,0.27990500882533076
556,1.6897822795055517,0.35396310776613604,1.240339647759609,0.3399822728907576,0.2798618689258518
557,1.6899271537332061,0.3539467735386421,1.2402335332265257,0.3399950685485695,0.2799304946257089
558,1.6898784354439835,0.353985467398364,1.2402349077861112,0.3399749155046181,0.27992773383056796
559,1.6898028056353944,0.3539897440847802,1.240326197987085,0.33996735112091714,0.2798911127337091
560,1.689806470882924,0.3539321871075159,1.2402915392644946,0.340017290562991,0.27985696926592396
561,1.689796292625058,0.35398765676159627,1.2403531467198743,0.33997939454953197,0.2798895968636736
562,1.689831593507399,0.3539328844465135,1.2403183378130644,0.3400134174981063,0.2798741324284738
563,1.689816190926693,0.35396469730843,1.2403006506206662,0.3399783151597882,0.2798802037746218
564,1.6897439294653027,0.35400280431774905,1.2402289976056307,0.33996124215921375,0.2798427680206158
565,1.6897868555255475,0.3540383630931226,1.2402863108970856,0.3399330719481528,0.279898788149491
566,1.6898727287840256,0.35402520692309314,1.2402272396540832,0.33993471287570837,0.27993774851429637
567,1.6897944637361282,0.3539697251959517,1.2402905314538188,0.3399932689163606,0.2798642929623688
568,1.6898610792845876,0.3539006072734872,1.2402544076917668,0.3400374289264457,0.27986434444584246
569,1.6897232152354047,0.35399960122184637,1.2403223734932824,0.33996025183469175,0.2798444304146346
570,1.6898841131000502,0.35396558542504003,1.2402254946503244,0.33998480634073264,0.2799098017859594
571,1.6897403622928533,0.35399287316971506,1.2403915182653447,0.33996381278519056,0.2798622900811966
572,1.6898712976171606,0.35400368894226075,1.2402770747186662,0.3399622348910581,0.2799337018614265
573,1.6898081718513707,0.35399440651022296,1.2402589179340513,0.3399665179447378,0.27988520403760747
574,1.6898384827889115,0.35394229043321096,1.2402622008195017,0.3399986031494229,0.27987792075961904
575,1.6897327242676028,0.3539775325691554,1.2404113893090862,0.3399821902434336,0.27985315354141094
576,1.6897838772124385,0.3539696069708436,1.2403487386163654,0.33998126440285414,0.27987177035534727
577,1.6897659210369491,0.3539813669706857,1.2403010315207015,0.339976410905358,0.27985911368909816
578,1.689775384420529,0.35400076060057933,1.2403294697748497,0.33996093883704703,0.2798817229404419
579,1.689819354083624,0.35395378874629807,1.2402460884687296,0.33999834461389333,0.2798737950469633
580,1.689868719847594,0.3539497702808003,1.2402872602726231,0.3400017499780254,0.27989895164866335
581,1.6897755224575224,0.3539461337353711,1.2403018663097407,0.33999790382978934,0.2798453800802431
582,1.6897594954956732,0.35391787090326066,1.2404122782176017,0.34001623597429476,0.27983993996912104
583,1.689814327583537,0.35399376243224173,1.2402411792506773,0.33996615280292347,0.2798811593785946
584,1.689748812938813,0.35403295341277524,1.2403135739139926,0.33993779583109207,0.27987226468032084
585,1.6898065151576858,0.35396773410944266,1.2403534266008145,0.3399882249829294,0.2798831483235468
586,1.6898022656436116,0.3540235049676551,1.2402427363725967,0.3399347636251418,0.2798967783106502
587,1.689961083194079,0.35397731122888687,1.2401622114232493,0.3399752194153924,0.27995821136676213
588,1.689787524915447,0.3540184756280904,1.2402375523280598,0.3399547508349227,0.27988172746899
589,1.6898438588102838,0.35392087602515104,1.2403485598200572,0.34002238307873717,0.27988008017674726
590,1.68979399447493,0.3539361251106767,1.2403717619131218,0.34002581993429676,0.2798604311722394
591,1.6897598815472132,0.3540142509348406,1.2402686590834553,0.33994935638195006,0.2798661398270276
592,1.6898404645405778,0.35395205675083685,1.2402708932555173,0.34000271886530303,0.27988346925943514
593,1.6898009880656417,0.35401199462697014,1.240264622626237,0.33995627727079303,0.2798946820689845
594,1.6897938761294082,0.3539584693397562,1.240332571129871,0.33999134681629783,0.27986740950043354
595,1.6898174757564437,0.3539932946464487,1.2402691043292637,0.3399591970152915,0.27989158074538295
596,1.6897593319608295,0.353984860220847,1.2403353900040406,0.339970072664192,0.27985869944765374
597,1.689729517764667,0.3539896801042484,1.2403460887698479,0.3399688911926541,0.2798485441238034
598,1.6898593803016004,0.35392940225982766,1.240333280417579,0.3400069433737286,0.2798916526027901
599,1.6898301086296674,0.35393796174633957,1.240322020631175,0.34000727819848336,0.2798767123266331
600,1.68980363135546,0.3540205522268339,1.2403559677479488,0.3399437192377109,0.2799136225778619
601,1.6897452089637504,0.354055929853473,1.2403190486763072,0.33991270333167645,0.27989006831384894
